,Content ID,User ID,Reaction Type,Datetime,User ID,,,,Content ,Category,Sentiment,Score
3180,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,heart,28-08-2020 10:30,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,positive,60
3181,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,cbc99939-e6a6-4269-9819-bffce6f38751,super love,15-06-2021 03:54,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,positive,75
3182,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,fc17ca61-7c66-4ceb-8504-32f58b438b45,heart,02-06-2021 00:17,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,positive,60
3183,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,0a1cde57-79ab-4c61-b664-1d3b290b43cf,indifferent,18-12-2020 12:21,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,neutral,20
3184,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,ded166ee-173b-4a56-bc6d-464c35709670,interested,23-12-2020 10:47,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,positive,30
3185,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,8298747d-33c8-441c-9c5a-a6cf648c95d8,peeking,19-12-2020 23:20,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,neutral,35
3186,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,07061727-dc05-4411-ab78-79f95b1869a9,hate,17-04-2021 10:11,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,negative,5
3187,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,0c347562-ce55-450b-91ab-0707662b36f5,indifferent,13-12-2020 00:47,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,neutral,20
3188,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,8abcf667-7be3-439f-97bb-3375a3de366c,worried,06-05-2021 01:06,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,negative,12
3189,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,,dislike,23-04-2021 08:59,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,negative,10
3190,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,7d8464e7-44df-46bd-b338-d599eb730ea2,dislike,04-07-2020 00:46,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,negative,10
3191,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,ae4eaf32-9db8-457d-ad58-1c4fad4b7eff,love,30-04-2021 07:29,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,positive,65
3192,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,7f8ef27a-73f4-4bc1-aa62-f8aaea817294,worried,10-05-2021 09:02,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,negative,12
3193,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,0f1f6aef-b094-4b4d-b6b6-412ebc42c12b,adore,20-12-2020 13:55,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,positive,72
3194,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,80e03bc0-fc8f-475b-a4dd-870844b7a313,indifferent,29-08-2020 11:00,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,neutral,20
3195,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,c880dbc5-8997-4f38-9055-c254b9133175,intrigued,24-10-2020 22:38,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,positive,45
3196,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,6e9c7f30-264a-4aa0-b3ac-36e852d10906,intrigued,18-12-2020 04:21,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,positive,45
3197,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,8d67b1c4-cd76-4701-a908-738e7a2411e7,hate,03-04-2021 08:00,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,negative,5
3198,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,73a9e869-62a6-4508-b146-20dc9de19276,hate,24-07-2020 06:32,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,negative,5
3199,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,,worried,30-08-2020 05:06,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,negative,12
3200,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,acbac577-54c9-4476-af3c-a3241a3f4a19,heart,19-02-2021 02:54,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,positive,60
3201,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,9bbcd241-2de4-4a55-a3fe-2292cfbdc11c,heart,26-06-2020 12:23,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,positive,60
3202,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,7dd7dec0-5758-4a6e-a7dd-27a20e57c757,worried,05-02-2021 23:09,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,negative,12
3203,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,f8926cfa-7036-4929-b5db-925c26daea1a,hate,10-06-2021 04:49,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,negative,5
3204,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,2ad548cd-a899-4992-972b-92cde9cea8f1,dislike,27-03-2021 14:47,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,negative,10
3205,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,d2e48a3d-aeca-4b36-8550-f8cbb10d09b8,love,29-07-2020 19:58,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,positive,65
3206,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,80c9ce48-46f9-4f5e-b3ca-3b698fc2e949,want,05-07-2020 00:44,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,positive,70
3207,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,15e325b1-c221-4bf8-8010-18d76b03646e,cherish,12-02-2021 01:13,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,positive,70
3208,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,db392b86-6ba5-4a9b-933a-a2553488bb62,like,03-08-2020 19:55,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,positive,50
3209,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,,want,23-11-2020 16:52,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,positive,70
3210,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,9664d628-9163-4aae-94e0-311f3bdb2f11,disgust,12-12-2020 11:40,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,negative,0
3211,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,b9480379-4b96-412c-8dca-96fff9ae81a3,adore,11-11-2020 11:37,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,positive,72
3212,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,7000ac2e-87a0-4e23-b342-5f150e03f9ef,heart,07-01-2021 04:31,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,positive,60
3213,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,ec2729db-9794-466e-93ba-a19402e16bef,scared,19-05-2021 08:20,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,negative,15
3214,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,20d507a0-fdba-4c04-a30c-bd18273accdc,disgust,15-07-2020 12:39,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,negative,0
3215,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,a1a9c0bd-785a-478f-a19e-9eb48fae0bd6,peeking,05-08-2020 13:06,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,neutral,35
3216,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,a6133f47-5586-434e-8be1-1e7122db1c0e,indifferent,29-06-2020 19:42,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,neutral,20
3217,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,b0d6f088-ee97-4087-aeb1-4957f24a5f4d,hate,13-10-2020 08:39,69532ce2-1ffe-4187-8042-0230d115b24e,,,,photo,food,negative,5
,,,,,#N/A,,,,#N/A,#N/A,#N/A,#N/A
3219,c7066a17-2e12-49d2-bb9e-c8967051f490,d2e48a3d-aeca-4b36-8550-f8cbb10d09b8,peeking,07-03-2021 10:26,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,neutral,35
3220,c7066a17-2e12-49d2-bb9e-c8967051f490,bfe23c39-f814-4282-b0f7-506cd8295b8a,super love,16-01-2021 06:37,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,positive,75
3221,c7066a17-2e12-49d2-bb9e-c8967051f490,80e03bc0-fc8f-475b-a4dd-870844b7a313,super love,06-10-2020 08:24,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,positive,75
3222,c7066a17-2e12-49d2-bb9e-c8967051f490,de1d478e-3552-4223-b039-d3086cc485ec,love,16-04-2021 01:51,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,positive,65
3223,c7066a17-2e12-49d2-bb9e-c8967051f490,f50ac030-3af8-4e07-aacf-dccff353b8f6,love,25-01-2021 10:55,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,positive,65
3224,c7066a17-2e12-49d2-bb9e-c8967051f490,4eed2f45-f040-4995-a60f-472af1ff379a,adore,01-10-2020 22:28,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,positive,72
3225,c7066a17-2e12-49d2-bb9e-c8967051f490,392bf6a1-dd73-48a5-9fd9-431749f2a8ef,indifferent,11-05-2021 05:09,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,neutral,20
3226,c7066a17-2e12-49d2-bb9e-c8967051f490,306662a5-e17a-44a4-bb67-cc858ae1dccd,scared,26-05-2021 23:52,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,negative,15
3227,c7066a17-2e12-49d2-bb9e-c8967051f490,8af596f3-c67c-4f40-a0cc-e258e730a8f5,peeking,29-01-2021 22:32,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,neutral,35
3228,c7066a17-2e12-49d2-bb9e-c8967051f490,,worried,12-09-2020 08:49,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,negative,12
3229,c7066a17-2e12-49d2-bb9e-c8967051f490,69532ce2-1ffe-4187-8042-0230d115b24e,scared,26-09-2020 02:02,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,negative,15
3230,c7066a17-2e12-49d2-bb9e-c8967051f490,37867a23-d07b-4990-8fa8-d694cf7d3b1b,cherish,16-05-2021 00:33,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,positive,70
3231,c7066a17-2e12-49d2-bb9e-c8967051f490,ad4bd878-55e7-487c-a4db-470b23bbd832,interested,13-11-2020 09:15,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,positive,30
3232,c7066a17-2e12-49d2-bb9e-c8967051f490,e8849148-1482-4926-9f28-a537630b9ba2,cherish,29-09-2020 02:33,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,positive,70
3233,c7066a17-2e12-49d2-bb9e-c8967051f490,5d33137a-3306-4d5f-8ab1-48d2446a12b0,worried,07-04-2021 11:36,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,negative,12
3234,c7066a17-2e12-49d2-bb9e-c8967051f490,dd118345-3ba6-4800-9686-d5479fee403d,interested,27-10-2020 11:31,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,positive,30
3235,c7066a17-2e12-49d2-bb9e-c8967051f490,56e65b5b-e1b4-4f67-b596-e75bf103783b,adore,23-10-2020 06:04,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,positive,72
3236,c7066a17-2e12-49d2-bb9e-c8967051f490,7000ac2e-87a0-4e23-b342-5f150e03f9ef,like,15-09-2020 09:14,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,positive,50
3237,c7066a17-2e12-49d2-bb9e-c8967051f490,a58444bc-a23e-40a1-b09d-0f90bd5cd6b3,like,20-05-2021 18:39,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,positive,50
3238,c7066a17-2e12-49d2-bb9e-c8967051f490,,disgust,16-02-2021 15:42,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,negative,0
3239,c7066a17-2e12-49d2-bb9e-c8967051f490,4dc7482d-e44b-47cc-bc27-7bf663497997,peeking,17-01-2021 22:24,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,neutral,35
3240,c7066a17-2e12-49d2-bb9e-c8967051f490,9e9c6089-692f-406c-afee-50f62c127e9d,like,10-06-2021 14:19,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,positive,50
3241,c7066a17-2e12-49d2-bb9e-c8967051f490,4c0558bc-b0d9-44b0-8b70-5fc6acb6c362,super love,11-08-2020 12:27,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,positive,75
3242,c7066a17-2e12-49d2-bb9e-c8967051f490,3f2d07e5-3604-4873-9737-bb44340773d8,adore,29-09-2020 11:05,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,positive,72
3243,c7066a17-2e12-49d2-bb9e-c8967051f490,c64c5004-6ab5-4faa-9fcd-8039fe57799d,heart,06-11-2020 03:47,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,positive,60
3244,c7066a17-2e12-49d2-bb9e-c8967051f490,bfe23c39-f814-4282-b0f7-506cd8295b8a,disgust,03-09-2020 08:25,acbac577-54c9-4476-af3c-a3241a3f4a19,,,,GIF,public speaking,negative,0
,,,,,#N/A,,,,#N/A,#N/A,#N/A,#N/A
3246,f01ec49c-3179-43bb-b127-2b1a73f34b06,afab7336-04d3-45fe-8917-0327c56e7435,love,24-09-2020 21:08,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,positive,65
3247,f01ec49c-3179-43bb-b127-2b1a73f34b06,54729154-eb5c-413a-8837-887365057910,worried,13-04-2021 09:01,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,negative,12
3248,f01ec49c-3179-43bb-b127-2b1a73f34b06,33a8d02a-e255-4ffe-9d90-2df8c2914077,dislike,19-04-2021 09:23,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,negative,10
3249,f01ec49c-3179-43bb-b127-2b1a73f34b06,683d880b-3ccf-4f4d-8182-96e7a7a884bd,super love,30-11-2020 00:57,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,positive,75
3250,f01ec49c-3179-43bb-b127-2b1a73f34b06,683d880b-3ccf-4f4d-8182-96e7a7a884bd,worried,04-03-2021 12:02,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,negative,12
3251,f01ec49c-3179-43bb-b127-2b1a73f34b06,90e2caab-9daa-4bf0-8104-c25e6c70c59d,indifferent,18-05-2021 22:39,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,neutral,20
3252,f01ec49c-3179-43bb-b127-2b1a73f34b06,ef629f00-391d-4a79-af74-77a9afdbbd41,interested,15-07-2020 00:04,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,positive,30
3253,f01ec49c-3179-43bb-b127-2b1a73f34b06,fe37b2b4-ee09-4caf-aff5-fd15f6f083a1,super love,27-09-2020 21:02,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,positive,75
3254,f01ec49c-3179-43bb-b127-2b1a73f34b06,f9ecf6a2-8402-43b3-bf22-8cd54394ea02,peeking,31-03-2021 01:18,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,neutral,35
3255,f01ec49c-3179-43bb-b127-2b1a73f34b06,,scared,29-01-2021 06:49,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,negative,15
3256,f01ec49c-3179-43bb-b127-2b1a73f34b06,683d880b-3ccf-4f4d-8182-96e7a7a884bd,scared,04-02-2021 04:38,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,negative,15
3257,f01ec49c-3179-43bb-b127-2b1a73f34b06,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,like,26-07-2020 11:16,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,positive,50
3258,f01ec49c-3179-43bb-b127-2b1a73f34b06,0d47a133-383b-4a9c-976c-697ac65ccb19,hate,08-04-2021 00:36,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,negative,5
3259,f01ec49c-3179-43bb-b127-2b1a73f34b06,bbe8f83c-af9c-4dab-b5fa-7925822e450d,indifferent,27-06-2020 14:07,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,neutral,20
3260,f01ec49c-3179-43bb-b127-2b1a73f34b06,7b7b5825-2ae1-4119-99a7-e638f13267a0,disgust,21-01-2021 16:00,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,negative,0
3261,f01ec49c-3179-43bb-b127-2b1a73f34b06,76a034b7-e163-4735-a15b-b0ff645ca627,intrigued,29-12-2020 19:34,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,positive,45
3262,f01ec49c-3179-43bb-b127-2b1a73f34b06,bc142f57-1307-46c6-9975-8c3a1e5f540c,interested,04-04-2021 20:38,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,positive,30
3263,f01ec49c-3179-43bb-b127-2b1a73f34b06,b7e4b060-7b74-408f-b7d7-67a5e1dbfce3,cherish,04-06-2021 23:09,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,positive,70
3264,f01ec49c-3179-43bb-b127-2b1a73f34b06,e79a2e98-57b4-4469-8da4-87f338460d42,heart,07-09-2020 11:03,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,positive,60
3265,f01ec49c-3179-43bb-b127-2b1a73f34b06,,hate,08-07-2020 11:10,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,negative,5
3266,f01ec49c-3179-43bb-b127-2b1a73f34b06,ade9db41-034e-4b27-befb-42117025dab0,intrigued,27-03-2021 19:13,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,positive,45
3267,f01ec49c-3179-43bb-b127-2b1a73f34b06,d9aab962-e964-4afd-83ee-abda0865da67,disgust,25-02-2021 22:40,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,negative,0
3268,f01ec49c-3179-43bb-b127-2b1a73f34b06,094fbe49-da84-4445-9d28-7fc5f593f5ad,dislike,22-08-2020 15:50,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,negative,10
3269,f01ec49c-3179-43bb-b127-2b1a73f34b06,ad4bd878-55e7-487c-a4db-470b23bbd832,adore,11-02-2021 19:20,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,positive,72
3270,f01ec49c-3179-43bb-b127-2b1a73f34b06,f9775602-43ab-4d54-ad93-7c9a489879bc,love,01-05-2021 22:15,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,positive,65
3271,f01ec49c-3179-43bb-b127-2b1a73f34b06,6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,want,11-12-2020 23:00,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,positive,70
3272,f01ec49c-3179-43bb-b127-2b1a73f34b06,bbe8f83c-af9c-4dab-b5fa-7925822e450d,hate,09-05-2021 13:36,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,negative,5
3273,f01ec49c-3179-43bb-b127-2b1a73f34b06,22056f9e-4654-44e9-930d-2fabdeb80f95,scared,22-12-2020 04:45,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,negative,15
3274,f01ec49c-3179-43bb-b127-2b1a73f34b06,7246fed1-8725-4dbb-bccd-5451346f122d,heart,13-09-2020 10:59,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,positive,60
3275,f01ec49c-3179-43bb-b127-2b1a73f34b06,,indifferent,19-01-2021 02:02,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,,,,photo,animals,neutral,20
,,,,,#N/A,,,,#N/A,#N/A,#N/A,#N/A
3277,c6cbd704-9d4a-4ace-b61e-e5df74ee83af,de39bbda-66a8-4c52-835a-7a104cf7f081,adore,21-12-2020 04:25,4fe420fa-a193-4408-bd5d-62a020233609,,,,photo,education,positive,72
3278,c6cbd704-9d4a-4ace-b61e-e5df74ee83af,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,heart,24-05-2021 20:53,4fe420fa-a193-4408-bd5d-62a020233609,,,,photo,education,positive,60
3279,c6cbd704-9d4a-4ace-b61e-e5df74ee83af,37867a23-d07b-4990-8fa8-d694cf7d3b1b,cherish,17-11-2020 07:52,4fe420fa-a193-4408-bd5d-62a020233609,,,,photo,education,positive,70
3280,c6cbd704-9d4a-4ace-b61e-e5df74ee83af,1798905d-6c3a-4e5d-a9d1-ce429b1260d7,cherish,06-03-2021 09:55,4fe420fa-a193-4408-bd5d-62a020233609,,,,photo,education,positive,70
3281,c6cbd704-9d4a-4ace-b61e-e5df74ee83af,b3e73328-3638-4913-b7ae-3a6a64c1cd62,scared,04-01-2021 20:53,4fe420fa-a193-4408-bd5d-62a020233609,,,,photo,education,negative,15
3282,c6cbd704-9d4a-4ace-b61e-e5df74ee83af,b3a84639-5a4f-4c97-8ea8-2ac49882e27a,worried,15-02-2021 17:47,4fe420fa-a193-4408-bd5d-62a020233609,,,,photo,education,negative,12
3283,c6cbd704-9d4a-4ace-b61e-e5df74ee83af,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,like,24-02-2021 20:10,4fe420fa-a193-4408-bd5d-62a020233609,,,,photo,education,positive,50
3284,c6cbd704-9d4a-4ace-b61e-e5df74ee83af,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,like,06-10-2020 09:04,4fe420fa-a193-4408-bd5d-62a020233609,,,,photo,education,positive,50
3285,c6cbd704-9d4a-4ace-b61e-e5df74ee83af,8f3d5674-544d-4f70-b4c1-7b9d93371855,worried,11-09-2020 16:51,4fe420fa-a193-4408-bd5d-62a020233609,,,,photo,education,negative,12
3286,c6cbd704-9d4a-4ace-b61e-e5df74ee83af,,love,18-07-2020 23:59,4fe420fa-a193-4408-bd5d-62a020233609,,,,photo,education,positive,65
3287,c6cbd704-9d4a-4ace-b61e-e5df74ee83af,fc709c94-7491-4753-ad53-dfee49823a2f,intrigued,04-04-2021 11:16,4fe420fa-a193-4408-bd5d-62a020233609,,,,photo,education,positive,45
3288,c6cbd704-9d4a-4ace-b61e-e5df74ee83af,9b6d35f9-5e15-4cd0-a8d7-b1f3340e02c4,cherish,13-02-2021 19:08,4fe420fa-a193-4408-bd5d-62a020233609,,,,photo,education,positive,70
3289,c6cbd704-9d4a-4ace-b61e-e5df74ee83af,49f49bcf-17fe-4edd-990d-16c3d1df931b,disgust,05-04-2021 05:18,4fe420fa-a193-4408-bd5d-62a020233609,,,,photo,education,negative,0
3290,c6cbd704-9d4a-4ace-b61e-e5df74ee83af,5d33137a-3306-4d5f-8ab1-48d2446a12b0,worried,23-05-2021 16:32,4fe420fa-a193-4408-bd5d-62a020233609,,,,photo,education,negative,12
,,,,,#N/A,,,,#N/A,#N/A,#N/A,#N/A
3292,eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7,3a752edf-f723-46a5-bffb-4a9ed6475546,super love,24-05-2021 23:17,76a034b7-e163-4735-a15b-b0ff645ca627,,,,GIF,soccer,positive,75
3293,eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7,2c32ac39-926d-4473-801f-5733222ad74f,want,21-01-2021 08:39,76a034b7-e163-4735-a15b-b0ff645ca627,,,,GIF,soccer,positive,70
3294,eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7,4bc62825-3109-4796-9465-1bf853165347,interested,11-10-2020 22:44,76a034b7-e163-4735-a15b-b0ff645ca627,,,,GIF,soccer,positive,30
3295,eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7,e8c9386c-8fbc-40cc-9587-ccb912ec5c10,cherish,24-12-2020 02:03,76a034b7-e163-4735-a15b-b0ff645ca627,,,,GIF,soccer,positive,70
3296,eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7,cad2d54d-9555-4dfe-bfcd-7a584895a002,disgust,21-08-2020 17:43,76a034b7-e163-4735-a15b-b0ff645ca627,,,,GIF,soccer,negative,0
,,,,,#N/A,,,,#N/A,#N/A,#N/A,#N/A
3298,b6c24086-becf-4615-801e-c3c298a8d4e2,317c70d5-fe65-4663-afb1-150108e0e55c,worried,21-11-2020 01:41,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,,,,photo,travel,negative,12
3299,b6c24086-becf-4615-801e-c3c298a8d4e2,1a1be722-70b0-47e0-a737-1700cffa1e6d,love,03-09-2020 04:38,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,,,,photo,travel,positive,65
3300,b6c24086-becf-4615-801e-c3c298a8d4e2,78703a69-8edc-458f-b0fc-85d96501dcdc,heart,25-12-2020 17:12,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,,,,photo,travel,positive,60
3301,b6c24086-becf-4615-801e-c3c298a8d4e2,4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab,disgust,04-11-2020 01:35,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,,,,photo,travel,negative,0
3302,b6c24086-becf-4615-801e-c3c298a8d4e2,13c06e7e-833d-47eb-a790-5e09ccfd8d2c,hate,01-09-2020 23:00,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,,,,photo,travel,negative,5
3303,b6c24086-becf-4615-801e-c3c298a8d4e2,56b8948a-68bd-425f-b842-eabe6bcfacca,cherish,13-03-2021 17:16,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,,,,photo,travel,positive,70
3304,b6c24086-becf-4615-801e-c3c298a8d4e2,4c731e48-0377-4d7d-b4c8-b2174b774ed8,love,12-09-2020 18:48,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,,,,photo,travel,positive,65
3305,b6c24086-becf-4615-801e-c3c298a8d4e2,15e325b1-c221-4bf8-8010-18d76b03646e,indifferent,29-08-2020 16:14,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,,,,photo,travel,neutral,20
3306,b6c24086-becf-4615-801e-c3c298a8d4e2,f02267ef-8974-43f5-9a2f-03d2c8ec22ca,adore,10-06-2021 02:55,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,,,,photo,travel,positive,72
3307,b6c24086-becf-4615-801e-c3c298a8d4e2,,adore,22-09-2020 17:07,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,,,,photo,travel,positive,72
